id,level,name,type,parent_id
nom_383,3,BOAR - Board,Mandatory,ASTA - Stationery
nom_384,3,BOAR - Electrical board,Mandatory,PELE - Electricity
nom_385,3,"BOBP - Bottle Bijoux sterile, plastic",Mandatory,ELAE - Laboratory Equipment
nom_386,3,BOFI - Obstetric fistula set,Mandatory,KSUR - Surgical Instruments Sets
nom_387,3,"BOGS - Bottle, glass, srew",Mandatory,ELAE - Laboratory Equipment
nom_388,3,BOLB - Black bolt,Mandatory,PHDW - Hardware
nom_389,3,BOLC - Timber bolt,Mandatory,PHDW - Hardware
nom_390,3,BOLG - Galvanized bolt,Mandatory,PHDW - Hardware
nom_391,3,BOLT - Threaded bolt,Mandatory,PHDW - Hardware
nom_392,3,BOOA - Account book,Mandatory,ASTA - Stationery
nom_393,3,BOOC - Counterfoil book,Mandatory,ASTA - Stationery
nom_394,3,BOOE - Notebook,Mandatory,ASTA - Stationery
nom_395,3,BOOL - Leather boots,Mandatory,ALIF - Team Life
nom_396,3,BOOR - Rubber boots,Mandatory,ALIF - Team Life
nom_397,3,BOOR - Rubber boots,Mandatory,PHYG - Hygiene
nom_398,3,BOOS - Safety boots,Mandatory,PSAF - Safety And Protective Equipment
nom_399,3,BOOT - Boot remover,Mandatory,ALIF - Team Life
nom_400,3,BORE - Boreflow,Mandatory,CWAT - Water And Sanitation
nom_401,3,BOSU - Bosun chair,Mandatory,PSAF - Safety And Protective Equipment
nom_402,3,BOTD - Bottle,Mandatory,ELAE - Laboratory Equipment
nom_403,3,"BOTG - Bottle, glass, brown",Mandatory,ELAE - Laboratory Equipment
nom_404,3,BOTI - Isothermal bottle,Mandatory,ALIF - Team Life
nom_405,3,BOTL - Bottle,Mandatory,ALIF - Team Life
nom_406,3,"BOTP - Bottle, Plastic",Mandatory,EMEQ - Medical Equipment
nom_407,3,BOTW - Wash Bottle,Mandatory,ELAE - Laboratory Equipment
nom_408,3,BOWB - Bow of Boehler,Mandatory,ESUR - Surgical Instruments
nom_409,3,BOWK - Bow Of Kirschner,Mandatory,ESUR - Surgical Instruments
nom_410,3,BOWL - Bowl,Mandatory,PCOO - Cooking
nom_411,3,BOWL - Washing up bowl,Mandatory,PHYG - Hygiene
nom_412,3,"BOXA - Box, First Aid",Mandatory,EMEQ - Medical Equipment
nom_413,3,BOXC - Cold box,Mandatory,PCOL - Cold Chain
nom_414,3,BOXC - Cold box,Mandatory,PCOO - Cooking
nom_415,3,BOXD - Distribution box,Mandatory,PELE - Electricity
nom_416,3,BOXF - Flush box,Mandatory,PELE - Electricity
nom_417,3,BOXI - Isothermal box,Mandatory,PCOO - Cooking
nom_418,3,BOXI - Isothermal box,Mandatory,PPAC - Packing And Handling
nom_419,3,BOXJ - Junction box,Mandatory,PELE - Electricity
nom_420,3,BOXL - Box For Slides,Mandatory,ELAE - Laboratory Equipment
nom_421,3,"BOXP - Box, Plastic",Mandatory,SMSU - Small Medical Supplies
nom_422,3,BOXP - Pallet-box,Mandatory,PPAC - Packing And Handling
nom_423,3,BOXP - Plastic box,Mandatory,PCOO - Cooking
nom_424,3,BOXS - Box for index card,Mandatory,ASTA - Stationery
nom_425,3,BOXW - Wooden box,Mandatory,PPAC - Packing And Handling
nom_426,3,BPED - Paediatric instruments set,Mandatory,KSUR - Surgical Instruments Sets
nom_427,3,BPIN - Pins set,Mandatory,KSUR - Surgical Instruments Sets
nom_428,3,BRAB - Brachial bracelet,Mandatory,EANT - Anthropometric Equipment
nom_429,3,BRAG - DRILL BRACE,Mandatory,ESUF - Surgical Instruments For External Fixator
nom_430,3,BRAI - Identification Brace,Mandatory,SMSU - Small Medical Supplies
nom_431,3,BRCF - Breathing circuit filter,Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_432,3,BREA - Circuit-breaker,Mandatory,PELE - Electricity
nom_433,3,BRIC - Brik,Mandatory,CBUI - Building
nom_434,3,BROO - Broom,Mandatory,PHYG - Hygiene
nom_435,3,BRUS - Brush,Mandatory,EMEQ - Medical Equipment
nom_436,3,BRUS - Brush,Mandatory,PHYG - Hygiene
nom_437,3,BRUS - Brush,Mandatory,PPAI - Paint
nom_438,3,BRUS - Brush,Mandatory,PTOO - Tools
nom_439,3,BRUS - Brush for cleaning tubes,Mandatory,ESTE - Sterilization
nom_440,3,BSCA - Biological safety cabinet,Mandatory,ELAE - Laboratory Equipment
nom_441,3,"BSTE - Basket, instruments f sterilization",Mandatory,ESUO - Ophtalmic Surgical Instruments
nom_442,3,"BSTE - Basket, instruments f sterilization",Mandatory,ESUR - Surgical Instruments
nom_443,3,BSUR - Basic Surgery set,Mandatory,KSUR - Surgical Instruments Sets
nom_444,3,BSUT - Suture Abcess set,Mandatory,KSUR - Surgical Instruments Sets
nom_445,3,BSVM - Blood sampling device Microtainer,Mandatory,ELAE - Laboratory Equipment
nom_446,3,BSVT - Blood sampling vacuum tubes,Mandatory,ELAE - Laboratory Equipment
nom_447,3,BSVV - Blood sampling device Vacutainer,Mandatory,ELAE - Laboratory Equipment
nom_448,3,BTNE - Elastic Tubular Net Bandage,Mandatory,SDRE - Dressings
nom_449,3,BTRA - Board for transfer,Mandatory,EHOE - Hospital Equipment
nom_450,3,BTRA - Tracheo set,Mandatory,KSUR - Surgical Instruments Sets
nom_451,3,BTRE - Trepanation set,Mandatory,KSUR - Surgical Instruments Sets
nom_452,3,BTRN - Traction set,Mandatory,KSUR - Surgical Instruments Sets
nom_453,3,BUCK - Bucket,Mandatory,CWAT - Water And Sanitation
nom_454,3,BUCK - Bucket,Mandatory,PCOO - Cooking
nom_455,3,BUCK - Bucket,Mandatory,PHYG - Hygiene
nom_456,3,BUFF - Buffer Ph=7,Mandatory,SLAS - Laboratory Reagents
nom_457,3,BUFF - Buffer solution,Mandatory,CWAT - Water And Sanitation
nom_458,3,"BUIB - Building, book",Mandatory,L043 - Building - Shelters
nom_459,3,"BUIG - Building, guide",Mandatory,L043 - Building - Shelters
nom_460,3,BULB - Bulb,Mandatory,PLIG - Lighting
nom_461,3,BULB - Bulb,Mandatory,TVEC - Vehicles Consumables
nom_462,3,BUNB - Bunsen burner,Mandatory,ELAE - Laboratory Equipment
nom_463,3,BUNG - Bungee,Mandatory,TVEA - Vehicles Accessories
nom_464,3,BUPI - Bupivacaine,Mandatory,DINJ - Injectable Drugs
nom_465,3,BURN - Burner,Mandatory,ESTE - Sterilization
nom_466,3,BURN - Burner,Mandatory,PCOL - Cold Chain
nom_467,3,CABA - Accelerator cable for YAMAHA,Mandatory,TXYA - Spare Parts Yamaha
nom_468,3,"CABA - Coaxial cable, Aircell",Mandatory,PCOM - Communication
nom_469,3,CABA - Earth cable,Mandatory,PELE - Electricity
nom_470,3,CABD - Adapter cable,Mandatory,PELE - Electricity
nom_471,3,CABE - Extension cable,Mandatory,PELE - Electricity
nom_472,3,CABG - Cabergoline,Mandatory,DORA - Oral Drugs
nom_473,3,CABI - Cabinet,Mandatory,EHOE - Hospital Equipment
nom_474,3,CABL - Cable,Mandatory,TVEA - Vehicles Accessories
nom_475,3,CABL - Cable,Mandatory,TVEM - Vehicles Modifications
nom_476,3,"CABL - Coaxial cable, RG",Mandatory,PCOM - Communication
nom_477,3,CABL - Data processing cable,Mandatory,ADAP - Data Processing
nom_478,3,CABL - Data processing cable,Mandatory,ADAP - Data Processing
nom_479,3,CABL - Electric cable,Mandatory,PELE - Electricity
nom_480,3,CABL - Steel cable,Mandatory,PHDW - Hardware
nom_481,3,CABT - Towing cable,Mandatory,PHDW - Hardware
nom_482,3,"CADH - Cap, Hood",Mandatory,ELIN - Linen And Protective Clothing
nom_483,3,"CADS - CAP, DRESSING, SURGICAL",Mandatory,ELIN - Linen And Protective Clothing
nom_484,3,CAFC - Caffeine citrate,Mandatory,DINJ - Injectable Drugs
nom_485,3,CAHO - X-ray film cassette holder,Mandatory,EDIM - Diagnostic Imaging equipment
nom_486,3,CALA - Calamine,Mandatory,DEXT - Drugs External Use
nom_487,3,CALC - Calcium carbonate,Mandatory,DORA - Oral Drugs
nom_488,3,CALC - Calculator,Mandatory,AOFF - Office Equipment
nom_489,3,CALG - Calcium Gluconate,Mandatory,DINJ - Injectable Drugs
nom_490,3,CAME - Camera,Mandatory,AOFF - Office Equipment
nom_491,3,CAND - Candle,Mandatory,ALIF - Team Life
nom_492,3,"CANN - Cannula, nasal",Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_493,3,CAPB - Baseball cap,Mandatory,PSAF - Safety And Protective Equipment
nom_494,3,CAPD - Dust protection cap,Mandatory,PSAF - Safety And Protective Equipment
nom_495,3,CAPO - Capnograph + oxymeter,Mandatory,EANE - Anaesthesia
nom_496,3,CAPR - Capreomycin,Mandatory,DINJ - Injectable Drugs
nom_497,3,CARA - Carabiner,Mandatory,PSAF - Safety And Protective Equipment
nom_498,3,"CARA - Card, anaesthesia",Mandatory,SMST - Medical Stationery
nom_499,3,CARB - Carbamazepine,Mandatory,DORA - Oral Drugs
nom_500,3,CARB - Spare parts for YAMAHA carburator,Mandatory,TXYA - Spare Parts Yamaha
nom_501,3,CARD - Card,Mandatory,ASTA - Stationery
nom_502,3,CARD - Card,Mandatory,SMST - Medical Stationery
nom_503,3,CARD - Cardboard box,Mandatory,PPAC - Packing And Handling
nom_504,3,"CARI - CARD, immunization",Mandatory,SMST - Medical Stationery
nom_505,3,"CARN - Card, nutrition",Mandatory,SMST - Medical Stationery
nom_506,3,"CARO - Card, obstetrics",Mandatory,SMST - Medical Stationery
nom_507,3,CARO - Carots,Mandatory,AFOO - Food For Msf Staff
nom_508,3,CARR - Cardboard box for regulated transport,Mandatory,PPAC - Packing And Handling
nom_509,3,CART - Printer cartridge,Mandatory,ADAP - Data Processing
nom_510,3,CASC - Cassettes + screen,Mandatory,EDIM - Diagnostic Imaging equipment
nom_511,3,CASD - Digital imaging cassette,Mandatory,EDIM - Diagnostic Imaging equipment
nom_512,3,CASE - Case,Mandatory,PPAC - Packing And Handling
nom_513,3,CASP - Suprapubic catheter,Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_514,3,CASS - Cassava,Mandatory,NFOO - Food Commodities
nom_515,3,CASS - Cassoulet,Mandatory,AFOO - Food For Msf Staff
nom_516,3,CATG - ITC catalogues,Mandatory,L045 - Catalogues & Order Lists
nom_517,3,CATM - Catheter mount,Mandatory,EANE - Anaesthesia
nom_518,3,CATU - Uretheral Catheter,Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_519,3,"CAUN - CATHETER URINARY, Nelaton type",Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_520,3,CAUR - Urinary Catheter,Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_521,3,"CCOL - Collar, cervical",Mandatory,EMEQ - Medical Equipment
nom_522,3,CCRO - Cold room,Mandatory,PCOL - Cold Chain
nom_523,3,CEFA - Cefazolin,Mandatory,DINJ - Injectable Drugs
nom_524,3,CEFI - Cefixime,Mandatory,DORA - Oral Drugs
nom_525,3,CEFL - Ceftriaxone + lidocaine,Mandatory,DINJ - Injectable Drugs
nom_526,3,CEFO - Cefotaxime,Mandatory,DINJ - Injectable Drugs
nom_527,3,CEFT - Ceftriaxone,Mandatory,DINJ - Injectable Drugs
nom_528,3,CEME - Cement,Mandatory,CBUI - Building
nom_529,3,CENT - Centrifuge,Mandatory,ELAE - Laboratory Equipment
nom_530,3,CERM - Medical certificate,Mandatory,SMST - Medical Stationery
nom_531,3,CERT - Donation certificate,Mandatory,ALST - Logistic Stationery
nom_532,3,CERV - Cervix examination,Mandatory,ETMA - Training Mannequins
nom_533,3,"CFLW - Compact fluorescent bulb, white",Mandatory,PLIG - Lighting
nom_534,3,"CFLY - Compact fluorescent bulb, yellow",Mandatory,PLIG - Lighting
nom_535,3,"CHAB - Chagas Disease, Book",Mandatory,L006 - Parasitic Infectious Diseases
nom_536,3,CHAI - Chain,Mandatory,PHDW - Hardware
nom_537,3,CHAI - Chains,Mandatory,TVEA - Vehicles Accessories
nom_538,3,CHAI - Chair,Mandatory,AFUR - Furnitures
nom_539,3,CHAL - Chalk,Mandatory,ASTA - Stationery
nom_540,3,CHAR - Charcoal activated,Mandatory,DORA - Oral Drugs
nom_541,3,CHEC - Checklist hygiene,Mandatory,PHYG - Hygiene
nom_542,3,CHEE - Cheese,Mandatory,AFOO - Food For Msf Staff
nom_543,3,CHIM - Chimney,Mandatory,CBUI - Building
nom_544,3,CHIS - Chisel,Mandatory,PTOO - Tools
nom_545,3,"CHIS - Chisel, Stille",Mandatory,ESUR - Surgical Instruments
nom_546,3,CHLH - Chlorhexidine,Mandatory,DEXT - Drugs External Use
nom_547,3,CHLM - Chlorpromazine,Mandatory,DINJ - Injectable Drugs
nom_548,3,CHLM - Chlorpromazine,Mandatory,DORA - Oral Drugs
nom_549,3,CHLO - Chloramphenicol,Mandatory,DEXO - Ophtalmic Drugs For External Use
nom_550,3,CHLO - Chloramphenicol,Mandatory,DINJ - Injectable Drugs
nom_551,3,CHLO - Chloramphenicol,Mandatory,DORA - Oral Drugs
nom_552,3,CHLO - Chlorine,Mandatory,CWAT - Water And Sanitation
nom_553,3,CHLP - Chlorpheniramine,Mandatory,DORA - Oral Drugs
nom_554,3,CHLQ - Chloroquine,Mandatory,DORA - Oral Drugs
nom_555,3,"CHOB - Cholera, Book",Mandatory,L004 - Bacterial Infectious Diseases
nom_556,3,CHOC - Chocolate,Mandatory,AFOO - Food For Msf Staff
nom_557,3,"CHOG - Cholera, Guide",Mandatory,L004 - Bacterial Infectious Diseases
nom_558,3,CHOL - Cholera rapid test,Mandatory,DDGT - Diagnostic tests
nom_559,3,"CHWB - Community Health Worker, Book",Mandatory,L022 - Community Health
nom_560,3,"CHWD - Community Health Worker, Digital Media",Mandatory,L022 - Community Health
nom_561,3,CIME - Cimetidine,Mandatory,DORA - Oral Drugs
nom_562,3,CIPR - Ciprofloxacin,Mandatory,DEXT - Drugs External Use
nom_563,3,CIPR - Ciprofloxacin,Mandatory,DORA - Oral Drugs
nom_564,3,CLAG - CLUSTER CLAMP,Mandatory,ESUF - Surgical Instruments For External Fixator
nom_565,3,CLAM - Cable clamp,Mandatory,PHDW - Hardware
nom_566,3,CLAM - Clamp,Mandatory,PTOO - Tools
nom_567,3,CLAM - Clamp,Mandatory,TVEA - Vehicles Accessories
nom_568,3,CLAM - Clamp,Mandatory,TVEM - Vehicles Modifications
nom_569,3,CLAM - Clamp for cable,Mandatory,PELE - Electricity
nom_570,3,CLAR - Clarithromycine,Mandatory,DORA - Oral Drugs
nom_571,3,"CLBD - Clamp, Bull Dog, Bakey",Mandatory,ESUR - Surgical Instruments
nom_572,3,"CLCD - Clamp, Cardiovascular, DeBakey",Mandatory,ESUR - Surgical Instruments
nom_573,3,CLEC - Cleaning cloth,Mandatory,PTOO - Tools
nom_574,3,"CLIB - Clinical, Book",Mandatory,L002 - Internal Medicine
nom_575,3,"CLIG - Clinical, Guide",Mandatory,L002 - Internal Medicine
nom_576,3,CLIN - Clindamycin,Mandatory,DINJ - Injectable Drugs
nom_577,3,CLIN - Clindamycin,Mandatory,DORA - Oral Drugs
nom_578,3,CLIP - Paper clips,Mandatory,ASTA - Stationery
nom_579,3,CLOC - Alarm clock,Mandatory,ALIF - Team Life
nom_580,3,CLOC - Wall clock,Mandatory,AFUR - Furnitures
nom_581,3,CLOF - Clofazimine,Mandatory,DORA - Oral Drugs
nom_582,3,CLOG - CLOGS,Mandatory,ELIN - Linen And Protective Clothing
nom_583,3,CLOM - Clomipramide,Mandatory,DORA - Oral Drugs
nom_584,3,CLOO - Vinyl table cloth,Mandatory,PHYG - Hygiene
nom_585,3,CLOT - Cloth,Mandatory,PHYG - Hygiene
nom_586,3,CLOT - Clotrimazole,Mandatory,DEXT - Drugs External Use
nom_587,3,CLOT - Emery cloth,Mandatory,PTOO - Tools
nom_588,3,CLOX - Cloxacilline,Mandatory,DINJ - Injectable Drugs
nom_589,3,CLOX - Cloxacilline,Mandatory,DORA - Oral Drugs
nom_590,3,CLTB - Towel Clamp Of Backhaus,Mandatory,ESUR - Surgical Instruments
nom_591,3,COAG - Coagulant,Mandatory,CWAT - Water And Sanitation
nom_592,3,COAG - Coagulator,Mandatory,ELAE - Laboratory Equipment
nom_593,3,COAH - COAT HANGER,Mandatory,EDIM - Diagnostic Imaging equipment
nom_594,3,COAP - Coat peg,Mandatory,PHYG - Hygiene
nom_595,3,COAW - White Coat,Mandatory,ELIN - Linen And Protective Clothing
nom_596,3,COCF - Counting Chamber Fuch-Rosenthal,Mandatory,ELAE - Laboratory Equipment
nom_597,3,COCK - Counting Chamber Kovaslide,Mandatory,ELAE - Laboratory Equipment
nom_598,3,COCN - Counting Chamber Neubauer,Mandatory,ELAE - Laboratory Equipment
nom_599,3,COCU - Desktop computer,Mandatory,ADAP - Data Processing
nom_600,3,COCU - Desktop computer,Mandatory,EDIM - Diagnostic Imaging equipment
nom_601,3,CODE - Codeine,Mandatory,DORA - Oral Drugs
nom_602,3,COFF - Coffe,Mandatory,AFOO - Food For Msf Staff
nom_603,3,COFM - Coffee machine,Mandatory,ALIF - Team Life
nom_604,3,COFP - Coffee pot,Mandatory,PCOO - Cooking
nom_605,3,COLA - Collar,Mandatory,ALIF - Team Life
nom_606,3,COLA - Laptop computer,Mandatory,ADAP - Data Processing
nom_607,3,COLB - COLD CHAIN book,Mandatory,L040 - Logistics
nom_608,3,"COLB - Cold Chain, Book",Mandatory,L015 - Immunization - Cold Chain
nom_609,3,COLC - Colecalciferol (Vit D3),Mandatory,DORA - Oral Drugs
nom_610,3,COLG - COLD CHAIN GUIDELINE,Mandatory,L040 - Logistics
nom_611,3,"COLG - Cold Chain, Guide",Mandatory,L015 - Immunization - Cold Chain
nom_612,3,COLL - Radiation shielding collar,Mandatory,EDIM - Diagnostic Imaging equipment
nom_613,3,"COMN - Compress, non woven",Mandatory,SDRE - Dressings
nom_614,3,COMP - Compass,Mandatory,ALIF - Team Life
nom_615,3,COMP - Compress,Mandatory,SDRE - Dressings
nom_616,3,COMP - Compressor,Mandatory,PTOO - Tools
nom_617,3,CONC - Coaxial connector,Mandatory,PCOM - Communication
nom_618,3,CONC - Concentrator,Mandatory,EHOE - Hospital Equipment
nom_619,3,COND - Cable conduit,Mandatory,PELE - Electricity
nom_620,3,COND - Lubricated Condom,Mandatory,SMSU - Small Medical Supplies
nom_621,3,CONG - CONNECTION,Mandatory,ESUF - Surgical Instruments For External Fixator
nom_622,3,CONM - Conductivity meter,Mandatory,CWAT - Water And Sanitation
nom_623,3,CONN - Connecting bar,Mandatory,PELE - Electricity
nom_624,3,CONN - Connection,Mandatory,"SCTD - Catheters, Tubes And Drains"
nom_625,3,CONN - Connector,Mandatory,TVEA - Vehicles Accessories
nom_626,3,CONP - Container protection,Mandatory,ELAE - Laboratory Equipment
nom_627,3,CONT - Container,Mandatory,CSEM - Semipermanent Shelter
nom_628,3,CONT - Container,Mandatory,CWAT - Water And Sanitation
nom_629,3,CONT - Container,Mandatory,ELAE - Laboratory Equipment
nom_630,3,CONT - Container,Mandatory,PPAC - Packing And Handling
nom_631,3,CONT - Container,Mandatory,SINS - Injection Supplies
nom_632,3,CONT - Temperature monitor,Mandatory,PCOL - Cold Chain
nom_633,3,CONV - Converter DC/DC,Mandatory,PELE - Electricity
nom_634,3,COOK - Cooker,Mandatory,ALIF - Team Life
nom_635,3,COOP - Cooking pot,Mandatory,PCOO - Cooking
nom_636,3,CORD - Grommet,Mandatory,PELE - Electricity
nom_637,3,CORS - Corkscrew,Mandatory,PCOO - Cooking
nom_638,3,COTR - Cotrimoxazole,Mandatory,DINJ - Injectable Drugs
nom_639,3,COTR - Cotrimoxazole,Mandatory,DORA - Oral Drugs
nom_640,3,COTW - Cotton Roll,Mandatory,SDRE - Dressings
nom_641,3,COUA - Adapter coupling,Mandatory,CWAT - Water And Sanitation
nom_642,3,COUB - Bend coupling,Mandatory,CWAT - Water And Sanitation
nom_643,3,"COUB - Counselling, Book",Mandatory,L007 - Std - Aids
nom_644,3,"COUB - Counselling, book",Mandatory,L027 - Mental Health
nom_645,3,COUC - Band clip,Mandatory,CWAT - Water And Sanitation
nom_646,3,COUE - Elbow coupling,Mandatory,CWAT - Water And Sanitation
nom_647,3,COUF - Flange coupling,Mandatory,CWAT - Water And Sanitation
nom_648,3,"COUG - Counselling, Guide",Mandatory,L007 - Std - Aids
nom_649,3,"COUG - Counselling, Guide",Mandatory,L027 - Mental Health
nom_650,3,COUH - Symmetrical half coupling,Mandatory,CWAT - Water And Sanitation
nom_651,3,COUI - Spherical coupling,Mandatory,CWAT - Water And Sanitation
nom_652,3,COUM - Coupler,Mandatory,PTOO - Tools
nom_653,3,COUN - Counter,Mandatory,ALIF - Team Life
nom_654,3,COUN - Counter,Mandatory,ELAE - Laboratory Equipment
nom_655,3,COUN - Hour counter,Mandatory,PELE - Electricity
nom_656,3,COUN - Hour counter,Mandatory,TVEC - Vehicles Consumables
nom_657,3,COUN - Nipple coupling,Mandatory,CWAT - Water And Sanitation
nom_658,3,COUP - Plug / cap,Mandatory,CWAT - Water And Sanitation
nom_659,3,COUR - Reducer coupling,Mandatory,CWAT - Water And Sanitation
nom_660,3,COUS - Couscous,Mandatory,AFOO - Food For Msf Staff
nom_661,3,COUS - Socket coupling,Mandatory,CWAT - Water And Sanitation
nom_662,3,COUT - T-coupling,Mandatory,CWAT - Water And Sanitation
nom_663,3,COUU - Union coupling,Mandatory,CWAT - Water And Sanitation
nom_664,3,COUV - Non-return valve,Mandatory,CWAT - Water And Sanitation
nom_665,3,COUY - Y-coupling,Mandatory,CWAT - Water And Sanitation
nom_666,3,COVG - Cover glass,Mandatory,ELAE - Laboratory Equipment
nom_667,3,CPCL - CETYLPIRIDINIUM CHLORIDE (CPC),Mandatory,SLAS - Laboratory Reagents
nom_668,3,CRAB - Cranioclast Of Braun,Mandatory,ESUR - Surgical Instruments
nom_669,3,CRAB - Crowbar,Mandatory,PTOO - Tools
nom_670,3,CREB - Cresyl Blue Shining,Mandatory,SLAS - Laboratory Reagents
nom_671,3,CRES - Sun cream,Mandatory,ALIF - Team Life
nom_672,3,CRRE - CR Reader,Mandatory,EDIM - Diagnostic Imaging equipment
nom_673,3,CRYP - Cryptococcus test,Mandatory,DDGT - Diagnostic tests
nom_674,3,"CUBV - Curette, Volkman",Mandatory,ESUR - Surgical Instruments
nom_675,3,CUEV - Curette for Evisceration,Mandatory,ESUO - Ophtalmic Surgical Instruments
nom_676,3,CUFF - Cuff,Mandatory,EMEQ - Medical Equipment
nom_677,3,CUPB - Cupboard,Mandatory,AFUR - Furnitures
nom_678,3,CUPP - Cup,Mandatory,PCOO - Cooking
nom_679,3,CURG - Curette of Gracey,Mandatory,ESUD - Dental Surgical Instruments
nom_680,3,CURH - Curette of Hemingway,Mandatory,ESUD - Dental Surgical Instruments
nom_681,3,"CUSG - CUSHION, gel",Mandatory,EHOE - Hospital Equipment
nom_682,3,CUTT - Cutter,Mandatory,PTOO - Tools
nom_683,3,CWAT - CHECKLIST for watsan kits,Mandatory,LEAF - Leaflets
nom_684,3,CYCL - Cycloserine,Mandatory,DORA - Oral Drugs
nom_685,3,CYFC - Cyflow counter,Mandatory,ELAE - Laboratory Equipment
nom_686,3,CYFC - Cyflow counter,Mandatory,SLAS - Laboratory Reagents
nom_687,3,"CYLG - Cylinder, measuring, glass",Mandatory,ELAE - Laboratory Equipment
nom_688,3,"CYLM - Measuring cylinder, plastic",Mandatory,ELAE - Laboratory Equipment
nom_689,3,DAPS - Dapsone,Mandatory,DORA - Oral Drugs
nom_690,3,DARU - Darunavir,Mandatory,DORA - Oral Drugs
nom_691,3,DATR - Temperature data recorder,Mandatory,PCOL - Cold Chain
nom_692,3,DATT - Direct agglutination test,Mandatory,DDGT - Diagnostic tests
nom_693,3,DBOT - Drainage bottle,Mandatory,EMEQ - Medical Equipment
nom_694,3,DCDR - CD-R,Mandatory,ADAP - Data Processing
nom_695,3,DCDW - CD-RW,Mandatory,ADAP - Data Processing
nom_696,3,DDMY - Digestion / decontamination kit,Mandatory,SLAS - Laboratory Reagents
nom_697,3,DEAB - Death guide,Mandatory,L020 - Emergencies - Disasters - Conflicts
nom_698,3,DEET - D.E.E.T.,Mandatory,DEXT - Drugs External Use
nom_699,3,DEFI - Defibrillator,Mandatory,EHOE - Hospital Equipment
nom_700,3,DELI - Delivery,Mandatory,ETMA - Training Mannequins
nom_701,3,DELI - Delivery,Mandatory,ETPO - Training Posters
nom_702,3,"DENB - Dengue, Book",Mandatory,L003 - Viral Infectious Diseases
nom_703,3,DENG - Dengue rapid test,Mandatory,DDGT - Diagnostic tests
nom_704,3,"DENG - Dengue, Guide",Mandatory,L003 - Viral Infectious Diseases
nom_705,3,DEPT - Tongue Depressor,Mandatory,SMSU - Small Medical Supplies
nom_706,3,"DERB - Dermatology, Book",Mandatory,L011 - Ophthalmology - Dermatology
nom_707,3,"DERE - Dermatome, electric",Mandatory,EHOE - Hospital Equipment
nom_708,3,DERH - Dermatome of Humby,Mandatory,ESUR - Surgical Instruments
nom_709,3,DERW - Dermatome of Watson,Mandatory,ESUR - Surgical Instruments
nom_710,3,DESK - Desk,Mandatory,AFUR - Furnitures
nom_711,3,DESO - Desogestrel,Mandatory,DORA - Oral Drugs
nom_712,3,DESS - Dessicant,Mandatory,SLAS - Laboratory Reagents
nom_713,3,DETA - Detergent with ammoniac,Mandatory,PHYG - Hygiene
nom_714,3,"DETB - Dentistry, book",Mandatory,L008 - Surgery-Anaesthesia-Dentistry-Physiotherapy-Transf
nom_715,3,DETD - Detergent powder,Mandatory,PHYG - Hygiene
nom_716,3,"DEVB - Development, Book",Mandatory,L073 - Humanitarian Assistance - Interventions
nom_717,3,DEVE - Developer X-Ray,Mandatory,SDIM - Diagnostic imaging supplies
nom_718,3,DEXA - Dexamethazone,Mandatory,DINJ - Injectable Drugs
nom_719,3,DEXN - Dexamethasone + neomycine,Mandatory,DEXO - Ophtalmic Drugs For External Use
nom_720,3,DEXT - Dextrose,Mandatory,DINF - Infusions
nom_721,3,DHAP - Dihydroartemisinin / piperaquine,Mandatory,DORA - Oral Drugs
nom_722,3,"DIAB - Diarrhoea, Book",Mandatory,L002 - Internal Medicine
nom_723,3,"DIAB - Diarrhoea, Book",Mandatory,L010 - Paediatrics
nom_724,3,DIAG - Checklist laboratory diagnosis,Mandatory,ILAB - Laboratory checklists
nom_725,3,DIAZ - Diazepam,Mandatory,DINJ - Injectable Drugs
nom_726,3,DIAZ - Diazepam,Mandatory,DORA - Oral Drugs
nom_727,3,"DICB - Dictionary, Book",Mandatory,L077 - Languages
nom_728,3,"DICB - Dictionnary, Medical terms, Book",Mandatory,L001 - Medicine General Information
nom_729,3,"DICG - Dictionary, Guide",Mandatory,L077 - Languages
nom_730,3,DICL - Diclofenac,Mandatory,DINJ - Injectable Drugs
nom_731,3,DIDA - Didanosine,Mandatory,DORA - Oral Drugs
nom_732,3,DIES - Diesel,Mandatory,TVEC - Vehicles Consumables
nom_733,3,DIET - Diethylcarbamazine,Mandatory,DORA - Oral Drugs
nom_734,3,DIGB - Digging bar,Mandatory,PTOO - Tools
nom_735,3,DIGO - Digoxine,Mandatory,DINJ - Injectable Drugs
nom_736,3,DIGO - Digoxine,Mandatory,DORA - Oral Drugs
nom_737,3,"DILL - Dilatator, Laborde, Tracheal",Mandatory,ESUR - Surgical Instruments
nom_738,3,DIMD - Diagnostic Imaging Digital Media,Mandatory,L012 - Radiology - Medical Imaging
nom_739,3,DINO - Dinoprostone,Mandatory,DEXT - Drugs External Use
nom_740,3,"DIPG - Diphteria, Guide",Mandatory,L004 - Bacterial Infectious Diseases
nom_741,3,DIPM - Dipmeter,Mandatory,CWAT - Water And Sanitation
nom_742,3,DIRE - Director,Mandatory,ESUR - Surgical Instruments
